regAddr,coordinate
深圳市光明区马田街道马山头社区钟表基地格雅科技大厦1栋903,"114.06830000000002,22.545540000000074"
深圳市光明区马田街道新庄社区大围沙河工业区B15栋302,"113.88357,22.790117"
深圳市光明区马田街道新庄社区将石社区新围第四工业区恒发顺厂后3栋301,"114.06830000000002,22.545540000000074"
深圳市光明区马田街道马山头社区康明居三巷18号,"113.88343,22.775537"
深圳市光明区公明街道上村社区公明研创谷孵化园第4栋101,"113.89824,22.786238"
深圳市光明区公明街道李松蓢社区第二工业区城德轩科技园M栋401,"113.90233,22.798838"
深圳市光明区凤凰街道凤凰社区观光路招商局光明科技园A1A2栋A2栋903K,"113.94653,22.73824"
深圳市光明区公明街道公明社区康乐路68号101,"113.89103,22.784096"
深圳市光明区公明街道公明社区红花路25小区21栋609,"113.9013,22.7736"
深圳市光明区马田街道石家社区南环路9号峰荟花园1栋101,"113.90076,22.767216"
深圳市光明区新湖街道楼村社区楼明路口陈文礼工业园B1栋第六层603B-2室,"113.92248,22.775127"
深圳市光明区公明街道下村社区第三工业区3号308,"114.06830000000002,22.545540000000074"
深圳市光明区玉塘街道田寮社区第七工业区22栋二楼,"113.9396,22.728516"
深圳市光明区马田街道新庄社区大东明城市广场3栋301,"114.06830000000002,22.545540000000074"
深圳市光明区凤凰街道塘尾社区松柏公路塘尾段4653号401,"113.90936,22.74318"
深圳市光明区马田街道合水口社区第三工业区长廊1号137金星辉电商大厦B5133,"113.876205,22.78388"
深圳市光明区光明街道白花社区第三工业区广隆兴工业园厂房二栋二层,"113.89996,22.727175"
深圳市光明区马田街道石家社区上石家上品路5-7号D603,"113.89301,22.76005"
深圳市光明区光明街道碧眼社区华强创意公园5栋A座 1101-1102,"113.94887,22.757025"
深圳市光明区马田街道薯田埔社区福华南六巷1号901,"113.87285,22.778585"
深圳市光明区新湖街道楼村社区楼明路口陈文礼工业园B1栋第六层,"113.92248,22.775127"
深圳市光明区公明街道上村社区长春北路162号202,"114.06830000000002,22.545540000000074"
深圳市光明区公明街道公明社区红花路6号达叁工业区A栋写字楼608,"114.05526,22.5072"
深圳市光明区光明街道高新区高新西路11号研祥科技工业园研发楼5楼02单元,"113.923965,22.758173"
深圳市光明区光明街道翠湖社区北区16栋302,"113.94704,22.758717"
深圳市光明区马田街道新庄社区南庄新村八巷2号501,"113.9126,22.77486"
深圳市光明区凤凰街道塘家社区张屋新村十七巷5号102新合佳大厦8D,"113.89684,22.585205"
深圳市光明区凤凰街道塘尾社区塘尾第一工业区60栋二层塘尾罗围60栋202,"114.06830000000002,22.545540000000074"
深圳市光明区光明街道迳口社区迳口新村49栋5层,"114.06830000000002,22.545540000000074"
深圳市光明区凤凰街道塘尾社区第三工业区3号3栋201,"114.06830000000002,22.545540000000074"
深圳市光明区公明街道上村社区下南第三工业区第7栋210,"113.89824,22.786238"
深圳市光明区光明街道碧眼社区碧眼旧村三巷1号502,"114.313286,22.67019"
深圳市光明区马田街道石围社区石围油麻岗工业区33号D栋101,"113.77613,22.736431"
深圳市光明区马田街道石围社区南环大道50号B栋201,"113.88905,22.718159"
深圳市光明区马田街道根竹园社区横坑工业区98栋104,"113.87727,22.7738"
深圳市光明区马田街道将石路187号B804,"113.89228,22.745604"
深圳市光明区凤凰街道塘家社区光明高新产业园观光路以南、邦凯路以西邦凯科技工业园4#厂房1413,"113.93929,22.73984"
深圳市光明区凤凰街道塘尾社区塘尾第一工业区68栋一层,"113.90936,22.74318"
深圳市光明区公明街道公明社区南侧峰荟花园2栋B座2403,"113.89882,22.764025"
深圳市光明区玉塘街道田寮社区松白路东侧粉针车间2栋一层东侧、二层A区,"113.908905,22.752386"
深圳市光明区公明街道李松蓢社区第一工业区76号伟诚工业大厦五楼A区,"113.89727,22.803392"
深圳市光明区光明街道碧眼社区华强创意产业园3栋A座1303,"113.94887,22.757025"
深圳市光明区凤凰街道凤凰社区光明区凤凰街道观光路招商局光明科技园A1A2栋A2栋801,"113.94653,22.73824"
深圳市光明区马田街道合水口社区中粮云景广场3栋1102号,"113.88919,22.776703"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）经营场所：深圳市光明新区马田街道石家社区上石家第一工业区七栋三楼3001室,"114.06830000000002,22.545540000000074"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海秘书服务有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）（经营场所：深圳市罗湖区桂园街道桂园路2号电影大厦A栋1612室）,"114.11321,22.544844"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）（经营场所：深圳市南山区粤海街道创业路观海台A3栋801）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司),"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司),"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区南山街道临海大道59号海运中心主塔楼1309-13195,"113.882385,22.500881"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,"113.90458,22.516283"
